HUC_8,CHLX_RESULT,TSI,PTL,UID,CHLL_DILUTION_FACTOR,CHLL_EXTRACT,CHLL_HOLDING_TIME,CHLL_MDL,CHLL_RESULT,CHLL_RL,CHLL_SAMPLEVOL,CHLL_VOLUME_ADJUST,CHLX_DILUTION_FACTOR,CHLX_EXTRACT,CHLX_HOLDING_TIME,CHLX_MDL,CHLX_RL,CHLX_SAMPLEVOL,CHLX_VOLUME_ADJUST,LAT_DD83,LON_DD83,TSI_y,_merge,Trophic Class
05140201,5.651466666599999,47.59008711609195,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
05140202,29.48,63.79421538042035,,,,,,,,,,,,,,,,,,,,,,Eutrophic
05140203,18.19633333333333,59.0609692652134,,,,,,,,,,,,,,,,,,,,,,Eutrophic
05140204,107.11356643366666,76.45085736984686,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
05140205,6.35733333325,48.74466431159889,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
06010101,3.6639999999999997,43.33882893322458,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
06010102,3.2110000000000003,42.04417349220337,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
06010105,2.05,37.64200837080461,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
06010108,18.72,59.33930214099507,,,,,,,,,,,,,,,,,,,,,,Eutrophic
06010202,0.997,30.570525766510873,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
06010205,6.098000000000001,48.33609592443308,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
06010208,1.63,35.39296994537116,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
06020003,2.5567,39.808817345114335,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
06020004,2.66,40.197379264605296,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
06040001,20.4,60.18239737734018,,,,,,,,,,,,,,,,,,,,,,Eutrophic
06040002,71.25333333333333,72.45183011248248,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
06040003,60.266666665,70.80902355236327,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
06040006,78.33333333,73.38114734150261,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07010101,3.5384,42.99664829268113,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
07010102,6.4036,48.81579985909588,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
07010103,12.9613333325,55.732931254681176,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07010104,13.604800000000001,56.20824640888053,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07010105,9.750666666666667,52.94066281224524,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07010106,10.346666666666666,53.522677829206174,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07010107,6.11,48.355381644930176,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
07010108,7.8075,50.7603819878177,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07010201,6.411904762,48.82851410299607,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
07010202,13.44,56.08868863728199,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07010203,6.03,48.22608817535051,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
07010204,50.238190471428574,69.02356769252088,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07010205,437.72,90.26029427255789,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07010206,11.532,54.58668389960409,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07010207,68.16,72.0164258275316,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07020001,21.386,60.6454450879011,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07020002,104.67,76.22447105533324,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07020003,64.57000000000001,71.48562658412247,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07020004,92.4125,75.00263268116437,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07020005,18.901666666666664,59.434043496688,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07020007,77.2,73.23817867347147,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07020011,89.00666666666666,74.63425759101257,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07020012,18.72,59.33930214099507,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07030001,10.016190476666667,53.20422977619098,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07030002,4.08,44.393811456361654,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
07030004,46.37,68.23756297133706,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07030005,17.334750000000003,58.58511607353259,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07040002,10.594999999999999,53.75534930077578,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07040007,10.7,53.85209110379971,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07050001,7.87,50.83859959243155,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07050002,6.30025,48.656181181619914,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
07050003,12.435,55.32625290787516,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07050005,84.6,74.13613515546547,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07050007,24.282500000000002,61.891505636947564,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07060001,25.5,62.37143561573257,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07070001,14.005555555555556,56.493044488480535,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07070002,4.53,45.42018222644539,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
07070003,2.11,37.92500876485704,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
07070004,77.8,73.31412743991845,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07070005,34.406666666666666,65.31023587515475,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07080104,38.86,66.50426100514258,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07080105,26.64,62.80047982604417,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07080106,21.32,60.61512332910989,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07080203,92.8,75.04368153636105,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07080205,60.599999999999994,70.86313290106838,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07080207,91.2,74.87306854035761,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07080208,32.32,64.69648195213489,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07090001,83.22333333333333,73.97518729839413,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07100001,25.12,62.22414719109598,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07100002,174.78140000000002,81.25428865282615,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07100003,185.4,81.83287855722251,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07100005,72.8,72.66249352053791,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07100006,41.20666666660001,67.07946654505733,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07100008,61.13833333333334,70.94989414181575,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07110001,14.34666667,56.72910792496825,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07110004,5.65,47.58754089800341,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
07110005,86.4,74.3426690996962,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07110006,29.4,63.76755775532088,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07110008,46.0,68.15897209955803,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07110009,31.4,64.41318542948838,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07120001,44.23374999999999,67.7748779899445,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07120002,22.72,61.23903927569745,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07120004,145.84,79.47842437893371,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07120006,74.0842857142857,72.83404575796783,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07130003,55.28,69.96175367049686,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07130005,2.8768,40.96601672554556,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
07130012,36.71,65.94591262756077,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07140101,39.12,66.56967802108451,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07140102,1.6,35.21073560290067,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
07140103,14.375,56.74846265536429,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07140104,2.5209999999999995,39.67087190889873,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
07140106,24.8,62.09837623760689,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07140201,35.2,65.53386207034575,,,,,,,,,,,,,,,,,,,,,,Eutrophic
07140202,84.76,74.15467082465497,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
07140203,72.0,72.5540946275475,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
08010100,83.9,74.05462726817171,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
08010202,133.14,78.5846458325528,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
08010203,126.4,78.07501903560215,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
08010205,21.136000000000003,60.5300917057215,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08010207,15.776,57.660784917009344,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08010208,19.04,59.505577308053184,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08010210,109.584,76.67454242264894,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
08020201,38.345,66.37338282533703,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08020202,45.6872,68.0920362588929,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08020203,25.76,62.47095266112666,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08020302,69.8,72.24966963582729,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
08020402,60.55,70.85503550069119,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
08030201,22.560000000000002,61.16971036523891,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08030203,10.27,53.44971710485598,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08030204,25.200000000000003,62.255339586215484,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08030205,5.196,46.765792059309945,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
08030206,52.77333333333333,69.50651898386303,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08030207,28.0,63.288926244818754,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08040101,9.401333333333332,52.58275344248099,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08040203,23.89333333,61.733010897417344,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08040206,15.000888889999999,57.16655378964863,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08040306,96.76666664999999,75.45428833128625,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
08050001,64.47999999999999,71.47194351332604,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
08050003,41.9,67.24315396216458,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08060100,240.67200000000003,84.39249745441757,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
08060201,23.04,61.37624430946965,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08060203,6.45,48.886626083223355,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
08060204,62.38,71.14713061667243,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
08070202,74.0,72.82287856433291,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
08080102,61.44,70.99817928151468,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
08080201,28.013333333333335,63.293596561498255,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08080202,11.72,54.745321452500384,,,,,,,,,,,,,,,,,,,,,,Eutrophic
08080204,16.32,57.99335913894778,,,,,,,,,,,,,,,,,,,,,,Eutrophic
09010001,68.404,72.05148107704241,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
09010002,460.8,90.76437791303431,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
09010003,11.836666666666666,54.84249219179436,,,,,,,,,,,,,,,,,,,,,,Eutrophic
09010004,14.11,56.565929743132926,,,,,,,,,,,,,,,,,,,,,,Eutrophic
09010005,9.54,52.726391092364516,,,,,,,,,,,,,,,,,,,,,,Eutrophic
09020101,122.28,77.74993540579204,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
09020102,18.69333333,59.32531781756191,,,,,,,,,,,,,,,,,,,,,,Eutrophic
09020103,10.798285714071428,53.94179030916935,,,,,,,,,,,,,,,,,,,,,,Eutrophic
09020105,27.385499999999997,63.071234163909864,,,,,,,,,,,,,,,,,,,,,,Eutrophic
09020106,6.962,49.63597920390852,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
09020108,107.2,76.45877019912604,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
09020201,77.12071428333333,73.22809845899673,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
09020202,11.636666666666665,54.675319728323075,,,,,,,,,,,,,,,,,,,,,,Eutrophic
09020301,23.47,61.55764272675537,,,,,,,,,,,,,,,,,,,,,,Eutrophic
09020303,3.0,41.37738655183416,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
09020305,97.6,75.53840821044085,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
09020308,24.14,61.83376681571667,,,,,,,,,,,,,,,,,,,,,,Eutrophic
09020313,2.8680000000000003,40.93596239205364,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
09030001,4.912888888888889,46.216167565880426,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
09030003,7.5360000000000005,50.413173980658556,,,,,,,,,,,,,,,,,,,,,,Eutrophic
09030006,5.17,46.716581074384514,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10010001,0.515,24.09019800869649,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10020001,1.52,34.7075483849588,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10020004,1.1086666666666667,31.611980883526765,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10020007,2.32,38.85577409150333,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10030101,3.94,44.05128289566956,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10030102,3.96,44.100953887863284,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10030103,1.3466666669999998,33.51977387884977,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10030104,1.1018888888333334,31.551823871198206,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10030201,5.075333333333333,46.53528752335809,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10030202,0.63,26.06743214135776,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10030203,57.6,70.36505638915511,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10030205,0.560100705,24.91374453876864,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10040101,116.13,77.24370758445772,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10040102,69.6,72.22152040560907,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10040104,11.296,54.383841558166196,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10040201,5.0,46.38858592097853,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10050002,13.796666666666667,56.34562903767774,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10050004,11.46183333325,54.52681244385982,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10050006,143.6,79.32658055138455,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10050007,4.2379999999999995,44.76653722109032,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10050008,135.95,78.78953714827989,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10050009,13.01,55.76969644966451,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10050010,0.69,26.95986528555594,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10050012,2.197333333,38.32286858215402,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10050014,94.93,75.26630122113727,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10060001,5.32,46.99715310589836,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10060002,28.48,63.455672468994436,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10060006,2.224,38.44120536236958,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10060007,18.671714285,59.313965879392235,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10070001,34.4,65.30833489656146,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10070003,30.311999999999998,64.0672434391569,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10070004,4.09,44.417826156236714,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10070005,0.5,23.800226158706938,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10070006,1.8308416666250003,36.5328504826026,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10080001,1.6600000000000001,35.57188067923452,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10080003,14.08,56.54504999066029,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10080010,10.44,53.61077335387857,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10080014,3.63,43.24737227959501,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10090205,1.62,35.332600524086516,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10090206,1.4375,34.160102893092706,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10100001,26.8,62.85922251653992,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10110101,13.26225,55.9580814220226,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10110102,8.16,51.193585297654714,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10110201,23.36,61.51155679958786,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10110203,27.2,63.004558508092146,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10120106,59.73333333,70.72182297792395,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10120107,9.07,52.23077791108632,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10120109,7.395,50.22788818335671,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10120113,3.688,43.40287703886155,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10130101,72.392,72.60735975923905,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10130102,1.82,36.474586075680186,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
10130103,36.31801048954545,65.84059813238251,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10130104,99.89079999999998,75.76600115124567,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10130105,25.628800000000002,62.420861014834294,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10130106,24.028438146631583,61.78832528675848,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10130202,2.917333333,41.103272277162084,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10130204,2.64,40.12334117732219,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10130302,35.455999999999996,65.60494933793447,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10130306,25.240000000000002,62.27089866957226,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10140101,5.665,47.61355063484851,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10140102,43.404444444333336,67.58921167408748,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10140103,72.92571429,72.67941925662839,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10150001,57.0,70.26233293745693,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10150002,6.75,49.33261197291634,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10150003,42.163333333333334,67.30461496656505,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10150004,161.37535556000003,80.47142124482525,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10150007,36.17,65.8005367509069,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10160001,13.86,56.39055860880284,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10160002,148.10393617,79.62953927030439,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10160003,16.8675,58.317063083425744,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10160004,27.080000000000002,62.96118334531237,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10160006,32.04,64.61112404878355,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10160007,345.945,87.95200486629935,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10160008,529.2,92.12210470028226,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10160010,40.57099749368421,66.92695448079793,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10160011,98.5,75.62845473762661,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10170101,130.36307692333332,78.37787311286502,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10170102,149.20000000000002,79.70187221702037,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10170201,105.078871795,76.26271714795988,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10170202,46.48,68.26080692405327,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10170203,52.2,69.3993592748571,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10180001,3.01,41.4100321726433,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10180002,2.6959999999999997,40.3292557838211,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10180006,5.4079999999999995,47.1580963130459,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10180009,115.41777777741665,77.18335786220396,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10180010,7.394368130750001,50.227049927483776,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10180011,3.6109999999999998,43.1958903219171,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10180014,24.26,61.882411543491024,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10190002,62.0,71.08718831729234,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10190003,159.3825,80.34952141130037,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10190004,7.25,50.033624409581186,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10190005,42.818055555499996,67.4557763482805,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10190006,3.512,42.92318147933186,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10190007,42.24,67.32243654249444,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10190009,3.013333333333333,41.42088994906992,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10190016,30.68,64.18562367945574,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10190018,13.884444443333335,56.407844956103034,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10200101,74.41250000000001,72.87741083648399,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10200202,160.48,80.41684107053567,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10200203,115.00428570999999,77.14814976212796,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10210001,39.795,66.73750192008914,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10210003,8.594999999999999,51.703082066969515,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10210006,279.44444443333333,85.8578023855986,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10210010,91.57000000000001,74.91278736684367,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10220001,157.4375,80.22907011584687,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10220003,52.85,69.5207601578224,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10230001,77.2,73.23817867347147,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10230003,99.65476190483332,75.74279307012928,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10240011,8.654814815666667,51.771115921222844,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10240012,18.933333333333334,59.450464803548755,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10250003,41.6,67.17266264089142,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10250005,49.92,68.96123711304011,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10250007,28.693333335,63.52888176455185,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10250009,19.43,59.70448716384951,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10250015,19.2,59.58766983732095,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10250017,6.412111110999999,48.82882980498992,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10260008,91.3,74.88381922636506,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10260009,4.78,45.94716176119801,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10260012,28.66,63.51747876374426,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10260015,20.0,59.98813360356465,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10270102,18.511182796666667,59.229258994838496,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10270103,51.480000000000004,69.26310708456096,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10270104,20.663333333333334,60.30821937977851,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10270202,71.88250000000001,72.53807217511252,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10280102,10.8365,53.976445843990405,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10280201,61.06333335,70.93785257235358,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10290101,17.5485714275,58.70538068073585,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10290102,18.3048,59.119272174458175,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10290104,27.15,62.986508824987254,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10290105,64.26666666666667,71.43943312731679,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10290107,29.355,63.75253094615343,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10290108,36.368,65.85409171035094,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10290111,23.2,61.444133853774915,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10290203,7.128,49.86714107055307,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
10300101,27.719,63.18997854760845,,,,,,,,,,,,,,,,,,,,,,Eutrophic
10300102,56.66666667,70.20479611620597,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
10300104,27.13,62.97927964264095,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11010007,8.02,51.023815918627335,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11010008,2.6913333335000003,40.312260358819,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
11010009,30.345000000000002,64.0779175586135,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11010010,4.56,45.48493493679295,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
11020001,1.098,31.5171402656868,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
11020002,1.81025,36.42189123098344,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
11020008,9.425,52.60741784400727,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11020009,28.762333333333334,63.5524439420814,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11020010,3.1039999999999996,41.711704618768735,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
11030013,3.588571429,43.134768630034934,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
11030015,39.62,66.69426694486268,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11030017,14.32,56.710856754633824,,,,,,,,,,,,,,,,,,,,,,Eutrophic
