,HUC_8,P_emitted,P_emittedManure,P_emittedFert,P_uptake,P_balance,P_TES,P-PO43_Recovery_Scenario1_kg,P-PO43_Recovery_Scenario2_kg,P-PO43_Recovery_Scenario3_kg,P-PO43_Recovery_Scenario4_kg,Pnorm_Recovery_Scenario1_kg,Pnorm_Recovery_Scenario2_kg,Pnorm_Recovery_Scenario3_kg,Pnorm_Recovery_Scenario4_kg,P_EmissionsAvoided_Scenario1_kg,P_EmissionsAvoided_Scenario2_kg,P_EmissionsAvoided_Scenario3_kg,P_EmissionsAvoided_Scenario4_kg,PEmitted_scenario1,PEmitted_scenario2,PEmitted_scenario3,PEmitted_scenario4,P_TES_Scenario1,P_TES_Scenario2,P_TES_Scenario3,P_TES_Scenario4,P_TESfrac_Scenario1,P_TESfrac_Scenario2,P_TESfrac_Scenario3,P_TESfrac_Scenario4
340,03170003,418617.1170331533,374703.8941488775,43913.222884275805,4334288.364549628,-3915671.247516475,9.353824982761909,74556.02081925404,99341.66725983382,119146.37114109773,127627.63083639028,74556.02081925404,99341.66725983382,119146.37114109773,127627.63083639028,17.810074596961456,23.73091381544397,28.46189663373504,30.48791500474705,344061.09621389926,319275.4497733195,299470.74589205557,290989.486196763,11.597438106908331,12.575388798690613,13.473161148474668,13.894999888823625,23.986049859615292,34.44113848469154,44.039055395030935,48.54885476722744
341,03170004,4097276.128768788,3937080.816322257,160195.31244653108,0.0,4097276.128768788,-1.0,198019.06911790895,263849.1735376143,316450.00957513705,338976.03941624885,198019.06911790895,263849.1735376143,316450.00957513705,338976.03941624885,4.832944202308687,6.439623917094885,7.723424041479693,8.273204655067012,3899257.0596508794,3833426.955231174,3780826.1191936512,3758300.0893525393,-1.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0
342,03170005,1448218.1766878525,1374969.9069322643,73248.26975558819,34631.052413560916,1413587.1242742916,-0.9760871303985676,205402.80462611374,273687.58213199134,328249.79826559086,351615.7787596252,205402.80462611374,273687.58213199134,328249.79826559086,351615.7787596252,14.18313952500446,18.898228632782978,22.66576980937462,24.279199392717754,1242815.3720617387,1174530.594555861,1119968.3784222617,1096602.3979282272,-0.9721349983335734,-0.970514984816844,-0.9690785444653831,-0.9684196820297054,-0.4048954178281653,-0.5708655926493378,-0.7180287204814094,-0.7855290916223201
343,03170006,226126.11396896862,115503.69556986814,110622.41839910047,3822.3619571553572,222303.75201181328,-0.9830963266910434,69762.72540422766,92954.8731020283,111486.30897264883,119422.29837636225,69762.72540422766,92954.8731020283,111486.30897264883,119422.29837636225,30.851246757727957,41.10753573326102,49.3027129931345,52.81225431254287,156363.38856474095,133171.24086694032,114639.8049963198,106703.81559260638,-0.9755546231618488,-0.9712973917471076,-0.9666576373077566,-0.9641778324802454,-0.7671377996679984,-1.2001809612745953,-1.6721341476899874,-1.9243784863356068
344,03170007,460183.3692520594,382853.9251711245,77329.44408093483,974026.2821572558,-513842.9129051964,1.1166046998620365,142572.78678447776,189970.148479184,227842.49993740398,244061.13415250223,142572.78678447776,189970.148479184,227842.49993740398,244061.13415250223,30.981733871913438,41.28140240877117,49.51124163998335,53.035626765299504,317610.5824675816,270213.22077287536,232340.8693146554,216122.23509955715,2.0667311982801273,2.6046581265391247,3.192229653914861,3.5068305059336846,85.0906769902979,133.26591110183813,185.88717693103754,214.06195105277413
345,03170008,774108.4214429959,415556.91676687717,358551.5046761189,385451.1033703912,388657.3180726048,-0.5020709080365235,116299.75164562261,154962.8199497081,185856.12833039448,199086.02425785825,116299.75164562261,154962.8199497081,185856.12833039448,199086.02425785825,15.0237031950681,20.01823202760743,24.009056507090413,25.71810598401023,657808.6697973732,619145.6014932878,588252.2931126014,575022.3971851376,-0.41403766616648147,-0.3774467549462679,-0.34475205981626433,-0.3296763652037556,-17.534025664685203,-24.822022366846593,-31.333990020552022,-34.336692302479904
346,03170009,362362.48632906826,246553.991957812,115808.49437125625,130517.84013000074,231844.64619906753,-0.6398141500456672,378094.4588044307,503789.412398961,604224.6115081214,647235.4543513239,118212.51017215734,157511.4621519533,188912.86653612973,202360.35188990226,32.622723000307026,43.46792730882031,52.13367102370922,55.84472993877599,244149.9761569109,204851.02417711494,173449.61979293852,160002.134439166,-0.4654194025146281,-0.36286459560409845,-0.24751728896372951,-0.18427438116693,-27.257094504488773,-43.285937708911455,-61.31418960551861,-71.19876433589702
347,03180001,4656993.458884418,4517350.61928676,139642.83959765782,775530.4708205991,3881462.988063819,-0.8334697100892262,356431.4486381144,474924.68056186667,569605.421522559,610151.9480974925,356431.4486381144,474924.68056186667,569605.421522559,610151.9480974925,7.653681539065281,10.198096363133711,12.231183628482224,13.101842497405059,4300562.010246304,4182068.7783225514,4087388.037361859,4046841.5107869254,-0.819667646002346,-0.8145581739734877,-0.8102625775356642,-0.8083615410306014,-1.6559766863516445,-2.2690130051293558,-2.7844002334623026,-3.0124872871429074
348,03180002,3107169.4479217413,2827583.951676886,279585.4962448548,12212334.602600833,-9105165.154679094,2.930372902826129,285426.94408154086,380315.2072007714,456134.65203102917,488603.9282905278,285426.94408154086,380315.2072007714,456134.65203102917,488603.9282905278,9.186075908169453,12.239924908348614,14.680070066217954,15.725049324790927,2821742.5038402006,2726854.24072097,2651034.795890712,2618565.5196312135,3.3279408330067937,3.4785432313286893,3.606629313779962,3.6637498703186018,13.567144638733161,18.706504144025153,23.077486496740164,25.026745462503573
349,03180003,1231397.431297465,1101124.0667101631,130273.36458730196,3429204.7789796544,-2197807.347682189,1.7848074811772705,176548.49397894542,235240.85045525705,282138.34586226987,302221.95024183113,176548.49397894542,235240.85045525705,282138.34586226987,302221.95024183113,14.337247219439517,19.103568391189103,22.912045996798458,24.543006389366447,1054848.9373185197,996156.5808422079,949259.0854351951,929175.4810556339,2.2508965574699915,2.44243550153572,2.612506671355702,2.6905889672032064,26.114249363482365,36.84587986625168,46.374704213615,50.7495343659405
350,03180004,967539.8978393836,702932.3340168748,264607.56382250873,20426003.13763383,-19458463.239794448,20.111277357396016,257390.3021608859,342957.9727056931,411329.89840923,440609.813990676,257390.3021608859,342957.9727056931,411329.89840923,440609.813990676,26.602551764083838,35.4463907350543,42.512965028912205,45.53918809700801,710149.5956784977,624581.9251336905,556209.9994301535,526930.0838487076,27.762958201952127,31.70348102574644,35.723545348988,37.7641620088227,38.04671731476156,57.64031524376216,77.6294201215941,87.77604891881596
351,03180005,1454142.965121562,1228216.366483365,225926.59863819717,2204505.73798072,-750362.772859158,0.5160171942216355,176839.3178827514,235628.35680505462,282603.10527940094,302719.79287647665,176839.3178827514,235628.35680505462,282603.10527940094,302719.79287647665,12.161068211609315,16.203933344707742,19.434341193252354,20.81774626961595,1277303.6472388105,1218514.6083165072,1171539.859842161,1151423.1722450852,0.7259057724811738,0.8091746483256796,0.8817163747870503,0.9145921248764671,40.67472568935149,56.811567014980035,70.86957269263836,77.24062979258768
352,04010101,19762.817191939437,652.392707519557,19110.42448441988,4838884.160686772,-4819121.3434948325,243.84789358170985,1067.194313802988,1421.9758680579198,1705.4602484793945,1826.8609351207238,312.79550155121046,416.78225707357547,499.8717542803971,535.4543920207685,1.582747532972115,2.1089212789134457,2.5293547444454294,2.7094031524977202,19450.02169038823,19346.03493486586,19262.94543765904,19227.36279991867,247.7855405877538,249.12278624422547,250.20167506817305,250.66655516102506,1.6147963995942756,2.16318975941782,2.605633123639894,2.7962765965129694
353,04010102,15041.77776950478,1558.5250558909888,13483.252713613792,639752.8633914887,-624711.0856219839,41.53173216589485,253.72034746561778,338.0679663160034,405.46502285137956,434.32745586738685,253.72034746561778,338.0679663160034,405.46502285137956,434.32745586738685,1.6867710143943375,2.247526665374565,2.6955924297286615,2.8874742236115765,14788.057422039163,14703.709803188778,14636.3127466534,14607.450313637393,42.26145382949639,42.50962253435838,42.709974941452955,42.79634020005673,1.7570219818589046,2.354561963747213,2.8369699844247207,3.0449200363483895
354,04010201,209202.66443928247,67051.37690607218,142151.28753321027,163411.06146692953,45791.602972352914,-0.21888632773911515,42057.46514049218,56039.18586143017,67211.1292397297,71995.45490602263,42057.46514049218,56039.18586143017,67211.1292397297,71995.45490602263,20.103694784775865,26.787032570368908,32.12728165765622,34.414215086117174,167145.19929879028,153163.4785778523,141991.53519955277,137207.20953325985,-0.022340682517513213,0.06690617753153487,0.1508507266808129,0.19098013889217466,-89.79347739611198,-130.56663164968376,-168.91738202150657,-187.25083054058948
355,04010202,35158.3188737295,7381.517948048744,27776.80092568076,1316966.3576851313,-1281808.0388114015,36.458172059221404,11511.641053607522,15338.608506675977,18396.505638911618,19706.0339133796,3539.134607356036,4715.696045582542,5655.814792860406,6058.4156743418935,10.06627939198907,13.412746105747786,16.086704296565397,17.23181274992297,31619.184266373464,30442.622828146956,29502.504080869094,29099.903199387605,40.65086444325844,42.26060750808491,43.63913822620631,44.25672641113274,11.50000712385298,15.915321918603675,19.69645147134748,21.39041512899668
356,04010301,182965.03518970378,136109.2459790969,46855.78921060691,90343.27636945687,92621.75882024693,-0.5062265515605965,79174.58225432124,105495.63830415567,126527.19469945971,135533.84749539036,79174.58225432124,105495.63830415567,126527.19469945971,135533.84749539036,43.27306699459304,57.65890635594639,69.1537563820718,74.07636511252804,103790.45293538253,77469.3968855481,56437.84049024407,47431.18769431341,-0.1295608236173471,0.16618019503789866,0.6007571442261996,0.9047230474536113,-74.40655310988001,-132.82723802724252,-218.67357458319483,-278.71900331275174
357,04010302,94825.25058013217,61532.231164185876,33293.01941594629,1280048.6439002464,-1185223.3933201141,12.499027274581678,30198.757826780315,40238.13125651102,48259.98448539112,51695.30070519169,30198.757826780315,40238.13125651102,48259.98448539112,51695.30070519169,31.846747192363946,42.43398357540617,50.89360079740467,54.516387132039824,64626.49275335185,54587.11932362115,46565.26609474105,43129.94987494048,18.806871599632903,22.449646359087847,26.489344553424804,28.678880861486572,50.46668181834444,79.61114785901769,111.93124850038667,129.4489021542391
358,04020101,7520.934680946465,4677.797684072143,2843.136996874322,106494.82754982456,-98973.8928688781,13.159786258963072,5002.695616283668,6665.808044126969,7994.700120177902,8563.791123586792,2242.811815459439,2988.419481747023,3584.189258332298,3839.324514285626,29.82091868370268,39.73468203783081,47.6561678884472,51.04850230932294,5278.1228654870265,4532.515199199443,3936.745422614167,3681.6101666608392,19.176648074295635,22.49574637248525,26.05148952179576,27.92615533121847,45.721577060071965,70.94309838933363,97.9628620795585,112.20827437222312
359,04020102,55624.38399858167,46607.746544515634,9016.63745406603,2792655.116576314,-2737030.7325777323,49.205591789520255,2717.6363364775666,3621.0962133572916,4342.996098966551,4652.145907040499,2717.6363364775666,3621.0962133572916,4342.996098966551,4652.145907040499,4.885692462763924,6.509907981092651,7.807719900461802,8.363500991146475,52906.7476621041,52003.28778522438,51281.38789961512,50972.23809154117,51.78447910674784,52.70151072197761,53.457479232875315,53.787767246181694,5.241045221565307,7.104718803934625,8.641065555196963,9.312306366036522
360,04020103,28272.705799395226,22296.054747622216,5976.651051773007,120951.4466852232,-92678.74088582797,3.2780286946504584,10456.677298528764,13932.92916412778,16710.59078291706,17900.109680843405,10456.677298528764,13932.92916412778,16710.59078291706,17900.109680843405,36.98506033600944,49.28049427948921,59.10502836723365,63.31233313093896,17816.02850086646,14339.776635267446,11562.115016478165,10372.59611855182,5.788911831800273,7.434681359523657,9.46101396784627,10.660672535865586,76.59735075679544,126.80342523104211,188.61901005583215,225.21596144851168
361,04020104,33237.93387532395,24254.469372570908,8983.464502753042,322360.1145552043,-289122.1806798803,8.698560559280926,1408.3517771755146,1876.5488299347978,2250.656643108348,2410.866335542304,1408.3517771755146,1876.5488299347978,2250.656643108348,2410.866335542304,4.237182077737641,5.645804691030929,6.771349421268479,7.253357999283303,31829.582098148436,31361.385045389154,30987.2772322156,30827.067539781645,9.127689190551967,9.278886410426527,9.40298288034374,9.45704766238974,4.933329237021665,6.671515904162121,8.09814815062972,8.719685262173027
362,04020105,18490.18896725802,14569.64582163462,3920.543145623399,1360818.814479115,-1342328.625511857,72.5968040612684,3589.444991109596,4782.731777206111,5736.214733590675,6144.538766942326,3589.444991109596,4782.731777206111,5736.214733590675,6144.538766942326,19.412700418939462,25.86632178651747,31.02301844371751,33.231346514754,14900.743976148422,13707.457190051908,12753.974233667344,12345.650200315693,90.32556177445728,98.2758026241891,105.69762926812955,109.22658121678494,24.42085149950488,35.372078557685256,45.59543031525954,50.45645965985317
363,04020201,36362.479210515325,27837.134898791133,8525.344311724195,3178.5843731534515,33183.89483736188,-0.912586148079962,10935.737604327838,14571.24983861039,17476.166739982677,18720.18203965554,10935.737604327838,14571.24983861039,17476.166739982677,18720.18203965554,30.07423542552466,40.07221222252818,48.060987917812014,51.48213885878834,25426.741606187486,21791.229371904934,18886.312470532648,17642.297170859783,-0.8749904953460511,-0.8541346924991966,-0.8316990477567903,-0.8198316045597737,-4.119682597967362,-6.405034275804478,-8.86350296827914,-10.16392191743645
364,04020202,12272.318456053064,9455.966397415434,2816.3520586376317,5988976.885443335,-5976704.566987283,487.006965178564,2102.2525070203933,2801.132178913688,3359.5644547739826,3598.710123510038,2102.2525070203933,2801.132178913688,3359.5644547739826,3598.710123510038,17.130035490429286,22.824800292988552,27.375140783744474,29.32380003335922,10170.06594903267,9471.186277139375,8912.754001279081,8673.608332543026,587.8827973640603,631.3365109921809,670.9558157426817,689.4827444159471,20.713426993494757,29.636033185007467,37.77129768496674,41.57554074470869
365,04020203,24631.41584822445,19135.077579972374,5496.338268252072,37441.744845221496,-12810.32899699705,0.5200809030196485,1237.190687889821,1648.4863905394411,1977.1277926565913,2117.8667350155083,1237.190687889821,1648.4863905394411,1977.1277926565913,2117.8667350155083,5.0228159660541944,6.69261726852081,8.026854017809585,8.598233849266016,23394.225160334627,22982.929457685008,22654.288055567857,22513.54911320894,0.6004695427444512,0.6291110719439538,0.6527442731098871,0.6630760728549024,15.45694895891335,20.964078529179556,25.508217917631686,27.494793407142588
366,04020300,0.0,0.0,0.0,17781833.516845614,-17781833.516845614,inf,,,,,,,,,,,,,,,,,,,,,,,,
367,04030101,3985119.217065408,2115823.279056312,1869295.9380090958,271899.9049923992,3713219.3120730086,-0.9317711992584696,704616.3633713524,938861.3226229768,1126032.2348192309,1206187.1880696563,704616.3633713524,938861.3226229768,1126032.2348192309,1206187.1880696563,17.681186559086758,23.559177818382622,28.255923436298776,30.267279907321754,3280502.853694055,3046257.894442431,2859086.9822461773,2778932.0289957514,-0.9171163943094204,-0.9107429789551137,-0.9048997436311689,-0.902156691075795,-1.5727900755799242,-2.2568008455392055,-2.8839113774589547,-3.178302592550909
368,04030102,1224145.2261369016,634504.9834165659,589640.2427203357,1635702.5689031382,-411557.34276623646,0.336199769421974,491552.0587910453,654965.2265333286,785538.7584843285,841456.1829733502,491552.0587910453,654965.2265333286,785538.7584843285,841456.1829733502,40.1547176181262,53.50388275419219,64.17038940414723,68.73826446464828,732593.1673458563,569179.999603573,438606.46765257313,382689.0431635515,1.2327570632813794,1.8737878527748433,2.729317029129637,3.2742341285273766,266.67397642801785,457.34358652191645,711.8140693023477,873.895411694287
369,04030103,652323.1327045761,370907.7957935261,281415.33691105,468741.6062851457,183581.52641943048,-0.2814272823014706,84504.69997374414,112597.7177220249,135045.14103089934,144658.13134441964,84504.69997374414,112597.7177220249,135045.14103089934,144658.13134441964,12.954423312167682,17.261033999390314,20.702184892783578,22.175839563539192,567818.432730832,539725.4149825512,517277.99167367676,507665.00136015646,-0.1744868090477306,-0.13151837346718312,-0.09383037007139888,-0.07667141711704697,-37.9993269945958,-53.26736896592067,-66.65910664237383,-72.75622445342204
370,04030104,607439.178626583,307489.15069095034,299950.02793563256,1645156.8252513006,-1037717.6466247176,1.7083482316221226,154014.04836192247,205214.98032736802,246126.53365123877,263646.6899917643,154014.04836192247,205214.98032736802,246126.53365123877,263646.6899917643,25.354645169603234,33.783626007028076,40.51871237672382,43.40297749444944,453425.13026466046,402224.19829921494,361312.6449753442,343792.48863481864,2.6282877049426796,3.090148808072126,3.55327774471764,3.7853192831062983,53.84964589140293,80.885182006361,107.99493211894553,121.57773298433632
371,04030105,589476.8328296087,340896.6890594668,248580.14377014185,4871734.6434886325,-4282257.810659024,7.2645056975408435,169687.3276059203,226098.73558172022,271173.66365205514,290476.76320876234,169687.3276059203,226098.73558172022,271173.66365205514,290476.76320876234,28.786089317774643,38.355830626353935,46.00242936611544,49.27704483557306,419789.50522368844,363378.09724788845,318303.16917755356,299000.06962084636,10.605184462371652,12.406792210057844,14.305328740761349,15.293423107447241,45.98631901357974,70.78646127647406,96.92088266382586,110.52255644350753
372,04030106,42955.83382775688,27168.078356124515,15787.755471632363,5414489.403331768,-5371533.5695040105,125.04782449440135,147256.04721157864,196210.32725921963,235326.71756149796,252078.10483217062,13025.977448302185,17356.37582564163,20816.534016662255,22298.328462102196,30.32411732602699,40.405165676068,48.46031880124088,51.90989552551446,29929.856379454694,25599.458002115247,22139.29981109462,20657.50536565468,179.90596007832954,210.50797032048007,243.56461810135548,261.1076120998587,43.86972408815021,68.34196929983771,94.77717352232735,108.80620127185743
373,04030107,12890.461679826503,8812.990019337321,4077.471660489184,4883467.484943153,-4870577.023263327,377.8434895691712,101424.3761345074,135142.22614451053,162084.11110046177,173621.8308443197,4225.466657568045,5630.194558415098,6752.627260613143,7233.303129078744,32.779793016885314,43.67721419339324,52.38468123434993,56.11360794314157,8664.99502225846,7260.267121411405,6137.83441921336,5657.158550747759,562.5857230614216,671.6291751086151,794.6336309197847,862.2368071596048,48.89385118237692,77.75327447733117,110.30761488727792,128.19946114269533
374,04030108,349135.4755564209,225232.6183499103,123902.85720651053,1515415.6055649985,-1166280.1300085776,3.3404801621773466,318282.8668620179,424093.85998437094,508640.99460095086,544847.8578529911,107989.78745534277,143890.26419283322,172576.15353151652,184860.73392869995,30.930625793107474,41.21330379375335,49.429566919969986,52.948138150122226,241145.68810107815,205245.2113635877,176559.3220249044,164274.74162772097,5.284232645826119,6.383439523373194,7.583039333098725,8.224885034360485,58.18781699879403,91.09347199991832,127.00447136186706,146.21864627387734
375,04030109,194039.103744315,134662.78652164876,59376.31722266626,7693103.23582862,-7499064.132084305,38.6471798074568,177330.4128985216,236282.71304769636,283387.9136472771,303560.4666770576,64565.273898405736,86029.56388599322,103180.3736599022,110525.1172394664,33.274362049972815,44.33619936698647,53.17504135448017,56.960228689318804,129473.82984590928,108009.53985832179,90858.73008441282,83513.98650484861,58.41821018953726,70.22614581933979,83.67104073192856,91.11754291458686,51.15775712634465,81.71091957863888,116.49973206009874,135.7676378161134
376,04030110,52469.54395194983,39891.856360894046,12577.68759105579,4600381.878565839,-4547912.3346138885,86.67718436391864,128747.23838622887,171548.38973225155,205748.1888061752,220394.07188586006,19126.506281250302,25484.98433736689,30565.657756105364,32741.429277337564,36.45258723568444,48.57100408706685,58.254094573599794,62.4008268631442,33343.03767069953,26984.559614582944,21903.88619584447,19728.11467461227,136.97128875898616,169.48200690589402,209.02583000265076,232.18912903958238,58.02461716327231,95.53243238072324,141.1543839784239,167.8780243538188
377,04030111,44127.60353137076,30857.908303587334,13269.695227783428,11784.084703611006,32343.518827759755,-0.7329543469263274,107728.99690591803,143542.77558358636,172159.38977118683,184414.30345129705,14795.099321910358,19713.63033813957,23643.729580891173,25326.773796340545,33.5279918643041,44.67414670303804,53.58036169827941,57.39440116736792,29332.504209460403,24413.97319323119,20483.87395047959,18800.829735030216,-0.598258484190028,-0.5173221249018918,-0.4247140588689716,-0.3732146469230249,-18.377114932349027,-29.419597950226745,-42.054500304142195,-49.08077856579812
378,04030112,51736.866016340486,36173.393276316805,15563.472740023677,19410421.6013043,-19358684.73528796,374.1758290727109,241637.7858692854,321968.63858150446,386156.14138918626,413644.09999579214,17343.655994707005,23109.43749361494,27716.52311083681,29689.48316075058,33.52281908461408,44.66725426761663,53.57209519046413,57.38554622031706,34393.21002163348,28627.428522725546,24020.342905503676,22047.382855589905,563.3678385674108,677.0358070196758,807.082618872892,879.3957244468575,50.56232786697069,80.94055104989486,115.69608621514071,135.02205544013663
379,04030201,2664102.114856711,791925.0906332553,1872177.0242234552,23689.43586674735,2640412.678989963,-0.9911079099653723,588299.2450260989,783875.3625314375,940148.3531401869,1007071.4348817269,588299.2450260989,783875.3625314375,940148.3531401869,1007071.4348817269,22.082458541861886,29.423622997033593,35.289501400765666,37.80153280407918,2075802.869830612,1880226.7523252736,1723953.7617165241,1657030.6799749844,-0.9885878200617959,-0.987400755872955,-0.9862586593719544,-0.9857036830077854,-0.2542699819300692,-0.3740414192181071,-0.4892757433029994,-0.5452712972269311
380,04030202,4594189.38854112,2013009.7965330668,2581179.5920080533,26267756.342018176,-21673566.95347705,4.717604156140257,1339380.6756057711,1784648.7506736445,2140435.4111362044,2292799.166817426,1339380.6756057711,1784648.7506736445,2140435.4111362044,2292799.166817426,29.153797598036984,38.84578104518146,46.59005604938497,49.90650086250585,3254808.712935349,2809540.637867476,2453753.9774049157,2301390.221723694,7.070445503486625,8.349484391852817,9.705130418086533,10.413864582401922,49.873649197209524,76.98569264200434,105.72159292878989,120.7447729341095
381,04030203,891543.0725364825,402228.799733274,489314.2728032085,1277.5470505746755,890265.5254859078,-0.9985670383294662,208968.51646334256,278438.6908283256,333948.0855571111,357719.6902751559,208968.51646334256,278438.6908283256,333948.0855571111,357719.6902751559,23.438970353817812,31.231098014833343,37.45731371194584,40.123657655420544,682574.5560731399,613104.3817081569,557594.9869793714,533823.3822613265,-0.9981283406490795,-0.9979162650134463,-0.997708826154454,-0.997606798253829,-0.04393272194530332,-0.06517071874399387,-0.08594437249280544,-0.0961618037426546
382,04030204,1441266.847724986,838989.9652215872,602276.8825033988,47283.70297678981,1393983.1447481962,-0.9671929573267948,157456.9358673734,209802.4325709461,251628.53802344055,269540.3464762241,157456.9358673734,209802.4325709461,251628.53802344055,269540.3464762241,10.924898197437646,14.556806943982338,17.45884451728226,18.70162675993614,1283809.9118576127,1231464.4151540399,1189638.3097015454,1171726.501248762,-0.9631692335913091,-0.9616036790061244,-0.9602537152753157,-0.9596461265266276,-0.41602078520161484,-0.5778865818169777,-0.7174620119917273,-0.7802818189480715
383,04040001,1418767.6843707918,80731.65269989044,1338036.0316709012,1834856.3000423568,-416088.61567156506,0.2932746638193242,147696.47377650105,196797.17066615226,236030.5537693323,252832.04258824702,38707.51083857473,51575.56183831452,61857.63941857097,66260.88476311762,2.7282486953275296,3.6352365793549724,4.359955481083865,4.670312517902014,1380060.173532217,1367192.1225324771,1356910.0449522207,1352506.7996076741,0.3295480408989012,0.3420617847355762,0.3522313486204352,0.35663369720181765,12.36839780402023,16.63530026115994,20.102890591814656,21.60399147930713
384,04040002,312536.58588062524,32910.872192448565,279625.71368817665,1419223.3638046803,-1106686.777924055,3.5409831294015577,202955.1393574599,270426.2070477236,324338.2371156845,347425.7788657718,15779.411166419477,21025.17001880726,25216.737140250818,27011.753591915327,5.048820483515007,6.72726681248061,8.06841127709844,8.64274930111145,296757.1747142058,291511.41586181795,287319.84874037444,285524.83228870993,3.782439936528827,3.8685001224014486,3.9395242619910573,3.970577698718776,6.8189200090336675,9.249323733864916,11.25509831663205,12.132070490542606
385,04040003,1236697.6086557235,613086.4889412647,623611.1197144589,2783400.729401621,-1546703.1207458973,1.2506720397293771,67536.21722222296,89988.17728675368,107928.17419980545,115610.88299790482,67536.21722222296,89988.17728675368,107928.17419980545,115610.88299790482,5.46101300346445,7.276489956552097,8.72712726574463,9.34835502136796,1169161.3914335005,1146709.4313689698,1128769.4344559181,1121086.7256578186,1.3806813582758777,1.4272938316018984,1.4658718108745186,1.4827702136678218,10.395156717074464,14.122150832662655,17.206730806239722,18.557876610775317
386,04050001,10187534.25218469,3677617.29139018,6509916.960794511,35378.31275353634,10152155.939431157,-0.9965272938595571,894386.2584673717,1191718.9398537208,1429299.4170543423,1531041.999914986,894386.2584673717,1191718.9398537208,1429299.4170543423,1531041.999914986,8.77922209955341,11.697815294198003,14.029885757172622,15.028582599235513,9293147.993717318,8995815.31233097,8758234.835130349,8656492.252269704,-0.996193075502784,-0.9960672477674102,-0.9959605658652096,-0.9959130890755132,-0.03353830435277119,-0.04616492643820434,-0.05687029325132535,-0.061634516969928395
387,04050002,2214199.2778264214,1623952.3610152688,590246.9168111525,2348.2790368387623,2211850.9987895833,-0.9989394454869736,734950.7609775773,979280.1861890816,1174508.9823148472,1258114.6817420619,734950.7609775773,979280.1861890816,1174508.9823148472,1258114.6817420619,33.192620390475646,44.22728324391815,53.04441176892665,56.82030042829278,1479248.516848844,1234919.09163734,1039690.2955115743,956084.5960843596,-0.9984125189174831,-0.9980984349074032,-0.9977413667829963,-0.9975438585179008,-0.05274859971453242,-0.08419034640886834,-0.11993506807544321,-0.13970686365201845
388,04050003,4247221.576197445,2317291.3171866885,1929930.2590107569,213800.6159855004,4033420.960211945,-0.9496610637919868,380528.7116702559,507032.9162175106,608114.7385859333,651402.4944200951,380528.7116702559,507032.9162175106,608114.7385859333,651402.4944200951,8.959473972416216,11.937990686877683,14.31794239306867,15.337144124307695,3866692.8645271896,3740188.659979935,3639106.8376115123,3595819.08177735,-0.9447071118715183,-0.9428369434212852,-0.9412491510895497,-0.9405418873633034,-0.521654736552782,-0.718584833145936,-0.8857805192990065,-0.9602559035400117
389,04050004,2316898.495868374,680160.0330069625,1636738.4628614115,3478972.0830760887,-1162073.587207715,0.5015643064553718,327870.20836561086,436868.44852987933,523962.3185730658,561259.8078025379,327870.20836561086,436868.44852987933,523962.3185730658,561259.8078025379,14.15125474638996,18.855743974495564,22.61481543138059,24.224617902053478,1989028.2875027633,1880030.0473384948,1792936.1772953083,1755638.6880658362,0.7490812498418303,0.8504874898149478,0.9403769789085354,0.9815991221455856,49.34899477510611,69.56698849355274,87.4888158518131,95.70753131989996
390,04050005,2306742.5434132973,807725.8717573973,1499016.6716558996,231316.5781152437,2075425.9652980538,-0.8997215450958114,175596.59487169597,233972.49890781386,280617.1364002443,300592.4557151845,175596.59487169597,233972.49890781386,280617.1364002443,300592.4557151845,7.612318738087906,10.142982777852778,12.165082627080432,13.031036193159057,2131145.948541601,2072770.0445054835,2026125.407013053,2006150.0876981127,-0.8914590630108934,-0.8884021994005463,-0.8858330400899249,-0.8846962749528576,-0.9183376934736075,-1.2580943245123302,-1.5436448178427769,-1.669991146133296
391,04050006,5115003.439042657,3262107.6330091245,1852895.806033531,10927122.578833073,-5812119.139790418,1.1362884129122377,377350.84777616657,502798.59289801633,603036.2627391741,645962.5147180347,377350.84777616657,502798.59289801633,603036.2627391741,645962.5147180347,7.37733321733197,9.829877905069836,11.789557327297528,12.628779675638604,4737652.5912664905,4612204.846144641,4511967.176303483,4469040.924324622,1.3064423505802027,1.3691754688578275,1.4218089697596896,1.4450710485459293,14.974537778825969,20.495417650939036,25.127472356747898,27.174670807590175
392,04050007,1409013.24144982,602283.6325129216,806729.6089368982,16720735.724963335,-15311722.483513515,10.866982674881287,160517.2904910075,213880.1814553077,256519.22483590947,274779.1696569905,160517.2904910075,213880.1814553077,256519.22483590947,274779.1696569905,11.392177572855271,15.179430197209024,18.20559362323388,19.5015321058483,1248495.9509588126,1195133.0599945125,1152494.0166139107,1134234.0717928295,12.392703205903265,12.99068964341101,13.508305886124907,13.741873957756946,14.03996469552341,19.54274734824607,24.305948488801416,26.45528541718288
393,04060101,1126260.2429224695,523579.6707099314,602680.572212538,893716.2091373898,232544.0337850797,-0.20647451177151047,184843.52057048137,246293.50270939973,295394.4492063096,316421.66986164736,184843.52057048137,246293.50270939973,295394.4492063096,316421.66986164736,16.412150009916118,21.86825862469464,26.22790345860093,28.09489830170889,941416.7223519881,879966.7402130698,830865.7937161599,809838.5730608222,-0.05066886117704149,0.015624987054613838,0.07564448542299822,0.10357327851098545,-75.45999225651985,-107.56751374324828,-136.63623406781954,-150.16274290823947
